Date	Time	u_ref	t_ref	d_ref	precip	Qpar	t_canopy	d_canopy	p_atm	CO2_atm	Ts0	Tsurf	Troot	Zw	xylemScalar	NEEobs	Ec
2012168	11	1.915	22	1.457330478	0	1328.784	22	1.457330478	81	390	22	22.52958851	17.60588156	10	1	-999	-999
2012168	11.5	1.7175	23.03	1.60113303	0	1576.848	23.03	1.60113303	81	390	23.03	23.01121413	17.6093063	10	1	-999	-999
2012168	12	1.529166	24.45	1.801398141	0	1518.48	24.45	1.801398141	81	390	24.45	23.67696221	17.61281721	10	1	-999	-999
2012168	12.5	1.9975	24.96	1.936415012	0	1395.36	24.96	1.936415012	81	390	24.96	23.91512723	17.61631313	10	1	-999	-999
2012168	13	1.511667	25.81	2.113854662	0	1648.896	25.81	2.113854662	81	390	25.81	24.31326637	17.6198037	10	1	-999	-999
2012168	13.5	1.605833	27.38	2.419913526	0	1750.128	27.38	2.419913526	81	390	27.38	25.05058827	17.62352422	10	1	-999	-999
2012168	14	2.2925	27.58	2.462845128	0	1773.84	27.58	2.462845128	81	390	27.58	25.14336406	17.62724102	10	1	-999	-999
2012168	14.5	1.96	27.9	2.635495697	0	1639.776	27.9	2.635495697	81	390	27.9	25.292747	17.63092956	10	1	-999	-999
2012168	15	2.210833	28.01	2.675254529	0	1606.944	28.01	2.675254529	81	390	28.01	25.3433244	17.63460763	10	1	-999	-999
2012168	15.5	2.334167	28.34	2.706024538	0	1290.48	28.34	2.706024538	81	390	28.34	25.49797357	17.63821782	10	1	-999	-999
2012168	16	2.184167	28.15	2.713478289	0	1209.312	28.15	2.713478289	81	390	28.15	25.40847693	17.64184846	10	1	-999	-999
2012168	16.5	2.0775	27.97	2.712192891	0	1031.472	27.97	2.712192891	81	390	27.97	25.32345366	17.64543419	10	1	-999	-999
2012168	17	2.0025	27.89	2.719974235	0	593.712	27.89	2.719974235	81	390	27.89	25.28533708	17.64902197	10	1	-999	-999
2012168	17.5	1.6025	26.63	2.536488729	0	452.352	26.63	2.536488729	81	390	26.63	24.69188716	17.65246938	10	1	-999	-999
2012168	18	1.681667	26.71	2.59206128	0	251.712	26.71	2.59206128	81	390	26.71	24.72868229	17.65610287	10	1	-999	-999
2012168	18.5	3.293334	24.18	1.975807608	0	96.672	24.18	1.975807608	81	390	24.18	23.53751465	17.65952394	10	1	-999	-999
2012168	19	2.98	22.72	1.74891869	0	100.32	22.72	1.74891869	81	390	22.72	22.84856773	17.66290379	10	1	-999	-999
2012168	19.5	2.788333	21.56	1.57543007	0	18.24	21.56	1.57543007	81	390	21.56	22.30109459	17.66625738	10	1	-999	-999
2012168	20	2.146667	20.78	1.49007502	0	-1.824	20.78	1.49007502	81	390	20.78	21.93218403	17.66962569	10	1	-999	-999
2012168	20.5	2.324166	20.09	1.399206315	0	-1.824	20.09	1.399206315	81	390	20.09	21.60574595	17.67299428	10	1	-999	-999
2012168	21	2.510834	19.49	1.321821412	0	-1.824	19.49	1.321821412	81	390	19.49	21.32291584	17.67627385	10	1	-999	-999
2012168	21.5	2.7675	19.1	1.204060041	0	-1.824	19.1	1.204060041	81	390	19.1	21.13892061	17.67960973	10	1	-999	-999
2012168	22	2.271667	18.14	1.039350676	0	-1.824	18.14	1.039350676	81	390	18.14	20.68625929	17.68279604	10	1	-999	-999
2012168	22.5	3.081666	17.47	0.921115422	0	-1.824	17.47	0.921115422	81	390	17.47	20.36942377	17.68582924	10	1	-999	-999
2012168	23	3.145833	16.83	0.817026968	0	-1.824	16.83	0.817026968	81	390	16.83	20.06625306	17.68874984	10	1	-999	-999
2012168	23.5	2.847501	16.38	0.766310039	0	-1.824	16.38	0.766310039	81	390	16.38	19.85167844	17.69166518	10	1	-999	-999
2012169	0	3.231667	16.19	0.743396871	0	-1.824	16.19	0.743396871	81	390	16.19	19.7587656	17.6946027	10	1	-999	-999
2012169	0.5	2.896667	15.33	0.635237378	0	-1.824	15.33	0.635237378	81	390	15.33	19.3495752	17.69743945	10	1	-999	-999
2012169	1	2.459167	14.78	0.584155385	0	-1.824	14.78	0.584155385	81	390	14.78	19.08545098	17.70025032	10	1	-999	-999
2012169	1.5	2.249166	14.32	0.542492755	0	-1.824	14.32	0.542492755	81	390	14.32	18.86396564	17.70292427	10	1	-999	-999
2012169	2	1.428333	13.67	0.490855544	0	-0.912	13.67	0.490855544	81	390	13.67	18.55350247	17.70551835	10	1	-999	-999
2012169	2.5	1.694167	13.35	0.454211125	0	-0.912	13.35	0.454211125	81	390	13.35	18.39840302	17.7081027	10	1	-999	-999
2012169	3	1.0775	12.72	0.412754198	0	-0.912	12.72	0.412754198	81	390	12.72	18.09762072	17.71064304	10	1	-999	-999
2012169	3.5	1.38	12.3	0.380755622	0	0	12.3	0.380755622	81	390	12.3	17.89648576	17.71340163	10	1	-999	-999
2012169	4	1.113333	11.92	0.350465407	0	0	11.92	0.350465407	81	390	11.92	17.71455593	17.71609278	10	1	-999	-999
2012169	4.5	1.405833	11.73	0.327847453	0	0.912	11.73	0.327847453	81	390	11.73	17.62199548	17.71863291	10	1	-999	-999
2012169	5	0.8358334	11.42	0.301231716	0	28.272	11.42	0.301231716	81	390	11.42	17.47304324	17.72111438	10	1	-999	-999
2012169	5.5	1.024167	12.08	0.328864287	0	124.944	12.08	0.328864287	81	390	12.08	17.78065795	17.72377143	10	1	-999	-999
2012169	6	0.9133335	13.57	0.418920536	0	300.96	13.57	0.418920536	81	390	13.57	18.47839499	17.72661391	10	1	-999	-999
2012169	6.5	0.8083332	15.2	0.549551993	0	512.544	15.2	0.549551993	81	390	15.2	19.24235151	17.72944231	10	1	-999	-999
2012169	7	1.325833	16.21	0.63982012	0	730.512	16.21	0.63982012	81	390	16.21	19.71598968	17.73210847	10	1	-999	-999
2012169	7.5	0.875	17.47	0.773716267	0	950.304	17.47	0.773716267	81	390	17.47	20.30797131	17.73483476	10	1	-999	-999
2012169	8	0.8483335	19.23	0.977976074	0	1157.328	19.23	0.977976074	81	390	19.23	21.13547505	17.73781094	10	1	-999	-999
2012169	8.5	1.415834	19.66	1.050267272	0	1357.056	19.66	1.050267272	81	390	19.66	21.33818596	17.7406962	10	1	-999	-999
2012169	9	1.664166	20.02	1.107174503	0	1527.6	20.02	1.107174503	81	390	20.02	21.50736133	17.74350331	10	1	-999	-999
2012169	9.5	1.7	21.53	1.293690999	0	1690.848	21.53	1.293690999	81	390	21.53	22.21737319	17.74643801	10	1	-999	-999
2012169	10	1.8875	22.46	1.405596057	0	1803.024	22.46	1.405596057	81	390	22.46	22.65481333	17.74948912	10	1	-999	-999
2012169	10.5	2.57	23.12	1.483218387	0	1924.32	23.12	1.483218387	81	390	23.12	22.96457174	17.75255534	10	1	-999	-999
2012169	11	2.862499	23.63	1.567557288	0	2066.592	23.63	1.567557288	81	390	23.63	23.20372539	17.75558135	10	1	-999	-999
2012169	11.5	2.630834	24.72	1.751204915	0	1905.168	24.72	1.751204915	81	390	24.72	23.71528436	17.75866661	10	1	-999	-999
2012169	12	2.629167	26.03	2.020042205	0	2014.608	26.03	2.020042205	81	390	26.03	24.33135559	17.76184242	10	1	-999	-999
2012169	12.5	2.938334	27.65	2.364077635	0	2237.136	27.65	2.364077635	81	390	27.65	25.09385362	17.7651663	10	1	-999	-999
2012169	13	3.273333	29.96	3.019985545	0	2198.832	29.96	3.019985545	81	390	29.96	26.18232967	17.76869756	10	1	-999	-999
2012169	13.5	3.283332	30.34	3.169327644	0	2000.016	30.34	3.169327644	81	390	30.34	26.36379944	17.77207717	10	1	-999	-999
2012169	14	2.754167	30.52	3.230673803	0	1958.064	30.52	3.230673803	81	390	30.52	26.4509762	17.7756022	10	1	-999	-999
2012169	14.5	2.973333	30.92	3.335327782	0	1849.536	30.92	3.335327782	81	390	30.92	26.64188213	17.77918303	10	1	-999	-999
2012169	15	3.272501	30.5	3.290177827	0	1690.848	30.5	3.290177827	81	390	30.5	26.44710972	17.78263839	10	1	-999	-999
2012169	15.5	2.824167	30.97	3.39875089	0	1524.864	30.97	3.39875089	81	390	30.97	26.67080727	17.78609204	10	1	-999	-999
2012169	16	3.2025	30.77	3.36628343	0	1337.904	30.77	3.36628343	81	390	30.77	26.57974446	17.78946874	10	1	-999	-999
2012169	16.5	2.975001	30.37	3.282109838	0	1137.264	30.37	3.282109838	81	390	30.37	26.39367407	17.79290069	10	1	-999	-999
2012169	17	2.812501	29.97	3.208240259	0	910.176	29.97	3.208240259	81	390	29.97	26.20754495	17.7963046	10	1	-999	-999
2012169	17.5	2.419167	29.81	3.174179961	0	700.416	29.81	3.174179961	81	390	29.81	26.13401342	17.79977663	10	1	-999	-999
2012169	18	3.094166	28.85	3.018323784	0	474.24	28.85	3.018323784	81	390	28.85	25.68396565	17.80317789	10	1	-999	-999
2012169	18.5	2.755833	28.18	2.915338567	0	251.712	28.18	2.915338567	81	390	28.18	25.37002754	17.80659814	10	1	-999	-999
2012169	19	2.734167	27.17	2.760062383	0	63.84	27.17	2.760062383	81	390	27.17	24.89655578	17.81000973	10	1	-999	-999
2012169	19.5	1.8575	25.46	2.486145626	0	4.56	25.46	2.486145626	81	390	25.46	24.0942869	17.8132806	10	1	-999	-999
2012169	20	1.8525	24.71	2.379212266	0	-1.824	24.71	2.379212266	81	390	24.71	23.74358304	17.81645955	10	1	-999	-999
2012169	20.5	2.3575	24.72	2.393910425	0	-1.824	24.72	2.393910425	81	390	24.72	23.75118873	17.81967566	10	1	-999	-999
2012169	21	2.905	24.51	2.353205274	0	-1.824	24.51	2.353205274	81	390	24.51	23.65661184	17.82291304	10	1	-999	-999
2012169	21.5	3.420001	24.81	2.389109526	0	-1.824	24.81	2.389109526	81	390	24.81	23.8022164	17.82626978	10	1	-999	-999
2012169	22	3.719999	24.67	2.355453318	0	-1.824	24.67	2.355453318	81	390	24.67	23.74093034	17.82961032	10	1	-999	-999
2012169	22.5	3.572499	24.56	2.334103438	0	-1.824	24.56	2.334103438	81	390	24.56	23.69412153	17.83295284	10	1	-999	-999
2012169	23	3.768333	24.34	2.30692463	0	-1.824	24.34	2.30692463	81	390	24.34	23.59590331	17.83639712	10	1	-999	-999
2012169	23.5	4.005834	24.11	2.267164794	0	-1.824	24.11	2.267164794	81	390	24.11	23.49329002	17.83992726	10	1	-999	-999
2012170	0	3.77	24	2.240840325	0	-1.824	24	2.240840325	81	390	24	23.44779288	17.84348474	10	1	-999	-999
2012170	0.5	3.346667	23.68	2.202833515	0	-1.824	23.68	2.202833515	81	390	23.68	23.30369576	17.84717598	10	1	-999	-999
2012170	1	2.114166	23.27	2.130807091	0	-1.824	23.27	2.130807091	81	390	23.27	23.11743939	17.85075278	10	1	-999	-999
2012170	1.5	0.8216667	22.25	1.998547	0	-1.824	22.25	1.998547	81	390	22.25	22.64351736	17.85415276	10	1	-999	-999
2012170	2	0.6325004	20.94	1.858043618	0	-1.824	20.94	1.858043618	81	390	20.94	22.03255574	17.85733973	10	1	-999	-999
2012170	2.5	1.3125	20.7	1.83057493	0	-0.912	20.7	1.83057493	81	390	20.7	21.92488178	17.86052759	10	1	-999	-999
2012170	3	1.624166	20.82	1.838456409	0	-1.824	20.82	1.838456409	81	390	20.82	21.98672579	17.86387495	10	1	-999	-999
2012170	3.5	1.673334	21.63	1.947738742	0	-1.824	21.63	1.947738742	81	390	21.63	22.37382346	17.86743941	10	1	-999	-999
2012170	4	1.366667	20.41	1.798947395	0	-1.824	20.41	1.798947395	81	390	20.41	21.80575522	17.87082584	10	1	-999	-999
2012170	4.5	1.111667	19.57	1.70551832	0	0	19.57	1.70551832	81	390	19.57	21.41550565	17.87404683	10	1	-999	-999
2012170	5	0.9816666	19.13	1.663524948	0	28.272	19.13	1.663524948	81	390	19.13	21.21280452	17.87728679	10	1	-999	-999
2012170	5.5	1.33	20.29	1.782737417	0	132.24	20.29	1.782737417	81	390	20.29	21.762206	17.88063366	10	1	-999	-999
2012170	6	1.2025	21.45	1.906473004	0	315.552	21.45	1.906473004	81	390	21.45	22.31200882	17.88415601	10	1	-999	-999
2012170	6.5	1.270833	23.51	2.170638862	0	528.96	23.51	2.170638862	81	390	23.51	23.2861449	17.88796515	10	1	-999	-999
2012170	7	1.52	24.26	2.267647288	0	745.104	24.26	2.267647288	81	390	24.26	23.64488517	17.89177273	10	1	-999	-999
2012170	7.5	1.480833	25.4	2.437815176	0	971.28	25.4	2.437815176	81	390	25.4	24.1874053	17.8955901	10	1	-999	-999
2012170	8	2.885	26.3	2.559327011	0	1191.072	26.3	2.559327011	81	390	26.3	24.61689714	17.89951045	10	1	-999	-999
2012170	8.5	2.987499	27	2.660368694	0	1389.888	27	2.660368694	81	390	27	24.95203724	17.90354882	10	1	-999	-999
2012170	9	2.0625	27.77	2.777237966	0	1553.136	27.77	2.777237966	81	390	27.77	25.31975359	17.90772503	10	1	-999	-999
2012170	9.5	2.658333	28.27	2.838285436	0	1712.736	28.27	2.838285436	81	390	28.27	25.55966096	17.91201298	10	1	-999	-999
2012170	10	2.9725	28.82	2.920063943	0	1830.384	28.82	2.920063943	81	390	28.82	25.82306082	17.91630991	10	1	-999	-999
2012170	10.5	2.76	29.14	2.989438	0	1956.24	29.14	2.989438	81	390	29.14	25.97740655	17.92050961	10	1	-999	-999
2012170	11	2.273333	29.5	3.05826844	0	2052	29.5	3.05826844	81	390	29.5	26.15021347	17.92468522	10	1	-999	-999
2012170	11.5	2.655833	29.75	3.125870332	0	2117.664	29.75	3.125870332	81	390	29.75	26.27071041	17.92884638	10	1	-999	-999
2012170	12	2.388333	30.21	3.207076476	0	2138.64	30.21	3.207076476	81	390	30.21	26.48979755	17.93315134	10	1	-999	-999
2012170	12.5	3.440833	30.26	3.220699469	0	2133.168	30.26	3.220699469	81	390	30.26	26.5157274	17.93761667	10	1	-999	-999
2012170	13	2.513704	31.15	3.376938473	0	2115.84	31.15	3.376938473	81	390	31.15	26.93716327	17.94268941	10	1	-999	-999
2012170	13.5	2.395082	30.59	3.328630282	0	2069.328	30.59	3.328630282	81	390	30.59	26.67645525	17.94775785	10	1	-999	-999
2012170	14	2.820832	30.79	3.377900443	0	1979.04	30.79	3.377900443	81	390	30.79	26.7727745	17.95221152	10	1	-999	-999
2012170	14.5	2.536667	31.44	3.501907097	0	1855.92	31.44	3.501907097	81	390	31.44	27.08096673	17.95665273	10	1	-999	-999
2012170	15	3.395	31.04	3.414134131	0	1710	31.04	3.414134131	81	390	31.04	26.89520958	17.96102591	10	1	-999	-999
2012170	15.5	3.26	30.91	3.409240552	0	1546.752	30.91	3.409240552	81	390	30.91	26.83595954	17.96523626	10	1	-999	-999
2012170	16	2.654167	31.19	3.485993899	0	1359.792	31.19	3.485993899	81	390	31.19	26.96934799	17.96940151	10	1	-999	-999
2012170	16.5	2.8125	30.83	3.436120576	0	1149.12	30.83	3.436120576	81	390	30.83	26.80142557	17.9736225	10	1	-999	-999
2012170	17	2.429166	30.66	3.383446418	0	918.384	30.66	3.383446418	81	390	30.66	26.72329342	17.9778731	10	1	-999	-999
2012170	17.5	2.459167	30.31	3.325714347	0	695.856	30.31	3.325714347	81	390	30.31	26.56011843	17.98208298	10	1	-999	-999
2012170	18	2.724167	29.57	3.198464696	0	470.592	29.57	3.198464696	81	390	29.57	26.21342787	17.98630114	10	1	-999	-999
2012170	18.5	2.433334	28.84	3.05883959	0	247.152	28.84	3.05883959	81	390	28.84	25.87197417	17.99060774	10	1	-999	-999
2012170	19	2.374167	27.71	2.864162831	0	64.752	27.71	2.864162831	81	390	27.71	25.34248259	17.99488038	10	1	-999	-999
2012170	19.5	1.695	26.09	2.610762338	0	4.56	26.09	2.610762338	81	390	26.09	24.58258831	17.99902444	10	1	-999	-999
2012170	20	1.326666	24.64	2.395013515	0	-1.824	24.64	2.395013515	81	390	24.64	23.90251958	18.00301203	10	1	-999	-999
2012170	20.5	1.548333	23.83	2.284023556	0	-1.824	23.83	2.284023556	81	390	23.83	23.52375197	18.00687771	10	1	-999	-999
2012170	21	1.615833	23	2.17663683	0	-1.824	23	2.17663683	81	390	23	23.13550904	18.01069332	10	1	-999	-999
2012170	21.5	1.421667	21.47	1.973653493	0	-1.824	21.47	1.973653493	81	390	21.47	22.417265	18.01429385	10	1	-999	-999
2012170	22	1.895833	20.79	1.882453719	0	-1.824	20.79	1.882453719	81	390	20.79	22.09792362	18.0178491	10	1	-999	-999
2012170	22.5	1.895833	21.12	1.922104396	0	-1.824	21.12	1.922104396	81	390	21.12	22.25354186	18.02148994	10	1	-999	-999
2012170	23	1.963334	21.27	1.927869328	0	-0.912	21.27	1.927869328	81	390	21.27	22.32310902	18.02515873	10	1	-999	-999
2012170	23.5	1.640834	20.59	1.844186462	0	-1.824	20.59	1.844186462	81	390	20.59	22.00220147	18.02883252	10	1	-999	-999
2012171	0	1.985833	20.62	1.859521258	0	-1.824	20.62	1.859521258	81	390	20.62	22.01527896	18.03261598	10	1	-999	-999
2012171	0.5	1.915	19.9	1.776180934	0	-1.824	19.9	1.776180934	81	390	19.9	21.67548931	18.03635687	10	1	-999	-999
2012171	1	2.325	21.27	1.95061266	0	-0.912	21.27	1.95061266	81	390	21.27	22.3192817	18.04048671	10	1	-999	-999
2012171	1.5	2.645	21.3	1.958694748	0	-1.824	21.3	1.958694748	81	390	21.3	22.33386662	18.04482921	10	1	-999	-999
2012171	2	2.866666	21.27	1.955501413	0	-1.824	21.27	1.955501413	81	390	21.27	22.32063252	18.04920312	10	1	-999	-999
2012171	2.5	4.761667	21.25	1.953375056	0	-1.824	21.25	1.953375056	81	390	21.25	22.31287999	18.05364583	10	1	-999	-999
2012171	3	4.295833	21.62	1.97246168	0	-1.824	21.62	1.97246168	81	390	21.62	22.48971979	18.05824217	10	1	-999	-999
2012171	3.5	4.445832	21.66	1.971102462	0	-1.824	21.66	1.971102462	81	390	21.66	22.51296757	18.06284443	10	1	-999	-999
2012171	4	4.559999	21.42	1.928011891	0	-1.824	21.42	1.928011891	81	390	21.42	22.40442244	18.06738722	10	1	-999	-999
2012171	4.5	4.6	21.16	1.883826235	0	0	21.16	1.883826235	81	390	21.16	22.28703824	18.07193845	10	1	-999	-999
2012171	5	4.790833	20.84	1.840671164	0	27.36	20.84	1.840671164	81	390	20.84	22.14175671	18.0764343	10	1	-999	-999
2012171	5.5	4.210834	20.9	1.833164304	0	131.328	20.9	1.833164304	81	390	20.9	22.17408826	18.08097177	10	1	-999	-999
2012171	6	2.0725	21.36	1.886918502	0	321.936	21.36	1.886918502	81	390	21.36	22.39407595	18.08554834	10	1	-999	-999
2012171	6.5	1.681667	22.53	2.038315339	0	541.728	22.53	2.038315339	81	390	22.53	22.94750052	18.09006827	10	1	-999	-999
2012171	7	1.585833	23.32	2.150302928	0	765.168	23.32	2.150302928	81	390	23.32	23.32149132	18.09448096	10	1	-999	-999
2012171	7.5	1.5125	23.41	2.171204813	0	985.872	23.41	2.171204813	81	390	23.41	23.36506991	18.09871234	10	1	-999	-999
2012171	8	1.614167	24.19	2.264920777	0	1195.632	24.19	2.264920777	81	390	24.19	23.73246325	18.10297255	10	1	-999	-999
2012171	8.5	1.994167	24.61	2.317933653	0	1395.36	24.61	2.317933653	81	390	24.61	23.93102382	18.10716578	10	1	-999	-999
2012171	9	1.801667	25.23	2.405198949	0	1565.904	25.23	2.405198949	81	390	25.23	24.22324115	18.11133795	10	1	-999	-999
2012171	9.5	1.811666	26.02	2.521667201	0	1728.24	26.02	2.521667201	81	390	26.02	24.59558749	18.11553491	10	1	-999	-999
2012171	10	1.578333	26.9	2.641912207	0	1840.416	26.9	2.641912207	81	390	26.9	25.010328	18.11976473	10	1	-999	-999
2012171	10.5	1.695833	27.39	2.714893252	0	1963.536	27.39	2.714893252	81	390	27.39	25.24173891	18.12396189	10	1	-999	-999
2012171	11	2.064167	27.74	2.780910778	0	2061.12	27.74	2.780910778	81	390	27.74	25.40736103	18.12804823	10	1	-999	-999
2012171	11.5	1.699166	28.31	2.874831285	0	2117.664	28.31	2.874831285	81	390	28.31	25.6767417	18.13211655	10	1	-999	-999
2012171	12	2.018333	28.8	2.956657625	0	2135.904	28.8	2.956657625	81	390	28.8	25.90819177	18.13612121	10	1	-999	-999
2012171	12.5	2.199166	29.33	3.055512229	0	2123.136	29.33	3.055512229	81	390	29.33	26.15873928	18.14004911	10	1	-999	-999
2012171	13	1.796667	30.6	3.278675131	0	2099.424	30.6	3.278675131	81	390	30.6	26.75786655	18.14418949	10	1	-999	-999
2012171	13.5	2.410834	30.66	3.29833112	0	2041.968	30.66	3.29833112	81	390	30.66	26.7878978	18.14815184	10	1	-999	-999
2012171	14	2.981666	31.39	3.437826988	0	1950.768	31.39	3.437826988	81	390	31.39	27.13329628	18.15221037	10	1	-999	-999
2012171	14.5	2.744166	31.56	3.468236263	0	1829.472	31.56	3.468236263	81	390	31.56	27.21540256	18.15624916	10	1	-999	-999
2012171	15	3.325833	31.35	3.431130787	0	1684.464	31.35	3.431130787	81	390	31.35	27.11877988	18.16031241	10	1	-999	-999
2012171	15.5	3.208333	31.32	3.426512663	0	1518.48	31.32	3.426512663	81	390	31.32	27.10649525	18.16437232	10	1	-999	-999
2012171	16	3.095	31.54	3.486303996	0	1338.816	31.54	3.486303996	81	390	31.54	27.21217235	18.16859218	10	1	-999	-999
2012171	16.5	2.790833	31.7	3.529442198	0	1136.352	31.7	3.529442198	81	390	31.7	27.28981506	18.17281519	10	1	-999	-999
2012171	17	2.934166	31.09	3.422272415	0	907.44	31.09	3.422272415	81	390	31.09	27.00532088	18.17686633	10	1	-999	-999
2012171	17.5	2.5875	30.4	3.302361469	0	691.296	30.4	3.302361469	81	390	30.4	26.68295484	18.18082199	10	1	-999	-999
2012171	18	2.0825	29.82	3.174708771	0	467.856	29.82	3.174708771	81	390	29.82	26.41232124	18.18477306	10	1	-999	-999
2012171	18.5	1.69	29.09	3.055978033	0	245.328	29.09	3.055978033	81	390	29.09	26.07117099	18.18876015	10	1	-999	-999
2012171	19	2.08	28.02	2.874982213	0	68.4	28.02	2.874982213	81	390	28.02	25.57029131	18.19272786	10	1	-999	-999
2012171	19.5	1.534167	26.27	2.597423337	0	5.472	26.27	2.597423337	81	390	26.27	24.74961019	18.19655744	10	1	-999	-999
2012171	20	1.436666	25.19	2.439721069	0	-1.824	25.19	2.439721069	81	390	25.19	24.24408096	18.20025224	10	1	-999	-999
2012171	20.5	1.473333	23.98	2.278223723	0	-1.824	23.98	2.278223723	81	390	23.98	23.67682518	18.20384779	10	1	-999	-999
2012171	21	1.224167	22.49	2.078429209	0	-1.824	22.49	2.078429209	81	390	22.49	22.97703254	18.20728163	10	1	-999	-999
2012171	21.5	1.57	23.36	2.186093516	0	-0.912	23.36	2.186093516	81	390	23.36	23.38695709	18.2108575	10	1	-999	-999
2012171	22	1.135	24.23	2.29343924	0	-1.824	24.23	2.29343924	81	390	24.23	23.79801711	18.21454291	10	1	-999	-999
2012171	22.5	1.485834	23.91	2.25479599	0	-1.824	23.91	2.25479599	81	390	23.91	23.64982838	18.21815975	10	1	-999	-999
2012171	23	1.550833	24.21	2.301378949	0	-1.824	24.21	2.301378949	81	390	24.21	23.79371016	18.22189913	10	1	-999	-999
2012171	23.5	1.505833	23.52	2.215650938	0	-1.824	23.52	2.215650938	81	390	23.52	23.47233276	18.22557506	10	1	-999	-999
2012172	0	2.394166	24.17	2.313869039	0	-1.824	24.17	2.313869039	81	390	24.17	23.78137659	18.22946379	10	1	-999	-999
2012172	0.5	1.855	23.91	2.277685081	0	-1.824	23.91	2.277685081	81	390	23.91	23.66312122	18.23331894	10	1	-999	-999
2012172	1	1.8775	23.37	2.199884595	0	-1.824	23.37	2.199884595	81	390	23.37	23.41320017	18.23705372	10	1	-999	-999
2012172	1.5	2.1975	22.85	2.130205325	0	-1.824	22.85	2.130205325	81	390	22.85	23.17258803	18.24079392	10	1	-999	-999
2012172	2	1.59	21.55	1.96109692	0	-1.824	21.55	1.96109692	81	390	21.55	22.56425954	18.24443665	10	1	-999	-999
2012172	2.5	1.559999	20.77	1.870264852	0	-1.824	20.77	1.870264852	81	390	20.77	22.19996917	18.24809153	10	1	-999	-999
2012172	3	1.943333	20.55	1.839341698	0	-1.824	20.55	1.839341698	81	390	20.55	22.09902972	18.25171955	10	1	-999	-999
2012172	3.5	1.9575	20.88	1.87319954	0	-1.824	20.88	1.87319954	81	390	20.88	22.25784881	18.25546793	10	1	-999	-999
2012172	4	1.9525	20.11	1.780404099	0	-1.824	20.11	1.780404099	81	390	20.11	21.89945115	18.25904281	10	1	-999	-999
2012172	4.5	1.164166	18.14	1.573342139	0	0	18.14	1.573342139	81	390	18.14	20.97515831	18.26223942	10	1	-999	-999
2012172	5	1.4575	18.32	1.586979571	0	27.36	18.32	1.586979571	81	390	18.32	21.06099403	18.26554712	10	1	-999	-999
2012172	5.5	1.921666	18.81	1.629169942	0	135.888	18.81	1.629169942	81	390	18.81	21.29255178	18.2689022	10	1	-999	-999
2012172	6	1.4675	20.67	1.803509552	0	325.584	20.67	1.803509552	81	390	20.67	22.16914505	18.27254476	10	1	-999	-999
2012172	6.5	1.3175	22.84	2.060379882	0	546.288	22.84	2.060379882	81	390	22.84	23.19278179	18.27649311	10	1	-999	-999
2012172	7	1.328333	24.26	2.270144147	0	768.816	24.26	2.270144147	81	390	24.26	23.86443236	18.28038016	10	1	-999	-999
2012172	7.5	1.115833	24.82	2.340860481	0	991.344	24.82	2.340860481	81	390	24.82	24.13116034	18.2840978	10	1	-999	-999
2012172	8	1.326666	25.5	2.446207753	0	1204.752	25.5	2.446207753	81	390	25.5	24.4545346	18.28770645	10	1	-999	-999
2012172	8.5	1.895	24.99	2.369086011	0	1405.392	24.99	2.369086011	81	390	24.99	24.21748549	18.2911505	10	1	-999	-999
2012172	9	1.7175	26.21	2.552334019	0	1573.2	26.21	2.552334019	81	390	26.21	24.79441234	18.29466365	10	1	-999	-999
2012172	9.5	1.7125	27.7	2.780600072	0	1736.448	27.7	2.780600072	81	390	27.7	25.49899158	18.29831473	10	1	-999	-999
2012172	10	1.886667	28.37	2.883793054	0	1853.184	28.37	2.883793054	81	390	28.37	25.81876366	18.30197834	10	1	-999	-999
2012172	10.5	1.6825	28.96	2.985205544	0	1974.48	28.96	2.985205544	81	390	28.96	26.10085963	18.3055761	10	1	-999	-999
2012172	11	1.728333	29.57	3.091860197	0	2062.944	29.57	3.091860197	81	390	29.57	26.39223516	18.30914378	10	1	-999	-999
2012172	11.5	1.811667	29.9	3.152563929	0	2118.576	29.9	3.152563929	81	390	29.9	26.55201352	18.31263565	10	1	-999	-999
2012172	12	2.1325	29.95	3.160665949	0	2138.64	29.95	3.160665949	81	390	29.95	26.57961721	18.31605488	10	1	-999	-999
2012172	12.5	1.780833	31.05	3.3681752	0	2125.872	31.05	3.3681752	81	390	31.05	27.10142479	18.3195158	10	1	-999	-999
2012172	13	1.918334	31.89	3.530201014	0	2103.072	31.89	3.530201014	81	390	31.89	27.50187403	18.32309864	10	1	-999	-999
2012172	13.5	2.36	32.4	3.641514464	0	2049.264	32.4	3.641514464	81	390	32.4	27.74737065	18.3267579	10	1	-999	-999
2012172	14	1.751667	33.11	3.789943235	0	1958.064	33.11	3.789943235	81	390	33.11	28.08762036	18.33036319	10	1	-999	-999
2012172	14.5	2.73	33.16	3.803754475	0	1835.856	33.16	3.803754475	81	390	33.16	28.11775928	18.33397017	10	1	-999	-999
2012172	15	1.910833	33.46	3.890609454	0	1689.024	33.46	3.890609454	81	390	33.46	28.26555647	18.33760302	10	1	-999	-999
2012172	15.5	1.7925	33.63	3.929661189	0	1514.832	33.63	3.929661189	81	390	33.63	28.35244936	18.3412806	10	1	-999	-999
2012172	16	1.825834	33.74	3.952388971	0	1335.168	33.74	3.952388971	81	390	33.74	28.41117081	18.34528718	10	1	-999	-999
