"","DAY","DCAN (kPa)","PLC","YSOIL (MPa)","YPD (MPa)","YMD (MPa)","ECRIT (mmol m-2 s-1)","Leaf NSC (gC m-2)","Stem NSC (gC m-2)","Root NSC (gC m-2)","GS (mmol m-2 s-1)","EC (mmol m-2 s-1)","GPP (mmol m-2 s-1)","SMshall","SMdeep","SMrock","RHIZFshall (mmol m-2 s-1)","RHIZFdeep (mmol m-2 s-1)","RHIZFrock (mmol m-2 s-1)","FinRootCshall (gC m-2 grd)","FinRootCdeep (gC m-2 grd)","FinRootCrock (gC m-2 grd)","MicrobNshall (gN m-2 grd)","MicrobNdeep (gN m-2 grd)","MicrobNrock (gN m-2 grd)","LitterNshall (gN m-2 grd)","LitterNdeep (gN m-2 grd)","LitterNrock (gN m-2 grd)","PlantN (gN m-2 grd)","LAI (m2 m-2)","RLA (m2 m-2)","RA shall (m2 m-2","RA deep (m2 m-2)","RA rock (m2 m-2)"
"82",82,1.90040946278959,82.91906,-2.82414,-2.862945,-3.5720525,0.484979708333333,23.579025,41.42075,348.3135,6.12715,0.0801891276875,1.29963158275865,0.184886588813967,0.185822604166667,0.300442296407319,0.025445082625,0.0535223227916667,0.000113219597291667,25.3896670833333,24.9328989583333,0.15393060698125,3.74325770833333,4.77275708333333,0.924737645833333,0.843948875,1.46818104166667,0.0854061079770833,1.467490625,2.2614,1.73432895833333,0.4155521875,0.570953,0.0134946464583333
"83",83,2.08155851221615,83.33726,-2.9028475,-2.9288275,-3.6023825,0.450856916666667,23.63395,41.47025,347.56675,5.1168725,0.0702834513958333,1.17161300650395,0.18434794198648,0.185448354166667,0.300460926671279,0.0189695327916667,0.050146511375,0.000108362875833333,25.37485625,24.9207122916667,0.155807587352083,3.7328375,4.75670645833333,0.911020729166667,0.833182041666667,1.44504854166667,0.0855040441166667,1.46725729166667,2.2614,1.73380541666667,0.415501416666667,0.570975395833333,0.013523246875
"84",84,2.93018643223103,83.7316,-2.9778425,-3.0208625,-3.667875,0.419567541666667,23.529375,41.4739,346.83625,3.3974175,0.0645671524791667,0.959321234219973,0.183922262505158,0.185084291666667,0.300476466767817,0.0145676668333333,0.0482857345625,0.000114240640666667,25.3573127083333,24.908019375,0.157378343427083,3.725241875,4.74086375,0.897601333333333,0.820479958333333,1.42242166666667,0.0855984440645833,1.466925,2.2614,1.73320416666667,0.415434708333333,0.5710168125,0.0135484625
"85",85,3.11194264489843,85.36902,-3.0471425,-3.074555,-3.7189325,0.392981125,23.16775,41.317425,346.10975,2.83024,0.0610528610416667,0.615820913768909,0.183588446551247,0.184732583333333,0.300485475997553,0.0121096185833333,0.046193910625,0.000131689843666667,25.3355477083333,24.8944825,0.158279844520833,3.72077729166667,4.72522041666667,0.8844705625,0.805735583333333,1.40028854166667,0.0856898742979167,1.46602458333333,2.2614,1.73247854166667,0.415345479166667,0.5710885,0.01356607125
"86",86,2.12824598017439,85.62352,-3.1073175,-3.136895,-3.75985,0.366892458333333,23.079475,41.0243,345.377,4.038455,0.0612540370833333,0.798150966565852,0.183296205714216,0.184402229166667,0.300491369251365,0.0129309675,0.046229514375,0.0001346114563125,25.312794375,24.8804870833333,0.158903500789583,3.71622666666667,4.70971479166667,0.871606583333333,0.791584958333333,1.37861666666667,0.08577794364375,1.464768125,2.2614,1.73171020833333,0.415252020833333,0.571168041666667,0.0135800995833333
"87",87,2.42368268721172,85.92412,-3.16793,-3.2235175,-3.766955,0.340712791666667,23.0011,40.782075,344.63775,3.1955575,0.0546722758333333,0.687210053661665,0.183017607452375,0.1840810625,0.300498098272803,0.0101668847916667,0.0423500295833333,0.000133802358958333,25.291054375,24.866385,0.159596757445833,3.71041291666667,4.69432791666667,0.858994166666667,0.778912645833333,1.35745145833333,0.0858632294041667,1.46353520833333,2.2614,1.73096416666667,0.4151660625,0.5712390625,0.0135949552083333
"88",88,2.48539741015032,86.28392,-3.2243625,-3.300825,-3.7615,0.316998104166667,22.8141,40.554725,343.8915,2.7369325,0.0471336691666667,0.615714382369354,0.18278922294585,0.183786520833333,0.300503840547339,0.008216268,0.0368949204166667,0.00013412868875,25.2684252083333,24.851996875,0.160185210604167,3.70553895833333,4.67901145833333,0.846623083333333,0.76598825,1.33673770833333,0.08594524106875,1.46206791666667,2.2614,1.73019083333333,0.415075604166667,0.571315708333333,0.0136086808333333
"89",89,1.90652057804461,86.50114,-3.27275,-3.359815,-3.8053475,0.296031583333333,22.704175,40.3332,343.173,3.5121725,0.0494443570833333,0.776600183715833,0.182582615952163,0.183521354166667,0.300510318638571,0.0100640221770833,0.0379446227083333,0.000131953308875,25.2485883333333,24.837485,0.160857766310417,3.69739458333333,4.66365125,0.834486541666667,0.75580375,1.316438125,0.086024108525,1.46046895833333,2.2614,1.7294725,0.415004458333333,0.571372458333333,0.0136229733333333
"90",90,2.16480392417772,86.78634,-3.33243,-3.412685,-3.90475,0.272732583333333,22.648275,40.142275,342.4765,3.12637,0.0482548265833333,0.683105159491215,0.182322335813837,0.18324875,0.300518155835519,0.0104969534583333,0.0362917549791667,0.000128609033708333,25.2320197916667,24.8229510416667,0.161661837689583,3.685953125,4.64837,0.822568666666667,0.748231916666667,1.29664708333333,0.0861006363541667,1.459605625,2.2614,1.72882958333333,0.414957208333333,0.5714043125,0.0136385091666667
"91",91,2.73681379100955,87.14248,-3.3873975,-3.4636,-3.9243925,0.251579041666667,22.4353,39.954875,341.76425,2.229075,0.0454211947916667,0.49057041807705,0.182087855298799,0.182992520833333,0.300523665550576,0.00856109110416667,0.0347610370833333,0.000138203094166667,25.2122710416667,24.8080989583333,0.16224254409375,3.67765104166667,4.63317291666667,0.810891520833333,0.738743770833333,1.277356875,0.0861746862229167,1.45866958333333,2.2614,1.72810833333333,0.41489,0.571458083333333,0.013651815
"92",92,3.11629780570498,88.53718,-3.435285,-3.4959725,-3.9815375,0.228619270833333,22.15275,39.774425,341.081,1.744205,0.0402770689583333,0.400116351336204,0.181904382812569,0.182752270833333,0.300526772548781,0.00672531375,0.0310533979166667,0.00014569692625,25.18869125,24.7928691666667,0.162564891410417,3.6731425,4.61789854166667,0.799430645833333,0.727008791666667,1.258513125,0.0862459622541667,1.45796833333333,2.26149416666667,1.72728958333333,0.414798416666667,0.571539166666667,0.0136624602083333
"93",93,2.34794833366515,88.76388,-3.4776225,-3.545935,-3.99365,0.213745,21.33475,39.51195,340.44925,2.198735,0.0359208825,0.468740634499429,0.181751385475382,0.182537,0.30052941648969,0.0064997605,0.0276918491666667,0.000138967798854167,25.1646577083333,24.7774510416667,0.162843081797917,3.66896979166667,4.60245583333333,0.788170583333333,0.7154609375,1.24011458333333,0.0863148310833333,1.46553333333333,2.26602916666667,1.72301229166667,0.414703895833333,0.571623416666667,0.0136726175
"94",94,2.76643575062391,89.00876,-3.515135,-3.5761975,-3.9876575,0.2012195,20.646775,39.128825,339.814,1.617565,0.0306485925,0.432449891389623,0.181609337590867,0.1823510625,0.300532526127542,0.00454824643958333,0.0241655016666667,0.000133270490416667,25.14123875,24.7619364583333,0.163167268222917,3.664541875,4.58688520833333,0.777114520833333,0.704466541666667,1.22213458333333,0.0863808905791667,1.459848125,2.27130020833333,1.71821333333333,0.414614583333333,0.571702104166667,0.0136833010416667
"95",95,3.34522254432596,89.76498,-3.549155,-3.5960025,-3.99168,0.186195979166667,19.74405,38.671475,339.17775,1.18164,0.0284659872916667,0.351196468985806,0.181508594715903,0.182180895833333,0.300534692222024,0.003975404875,0.02193694625,0.0001455757045,25.1150691666667,24.746080625,0.163402738664583,3.66399645833333,4.570998125,0.766259020833333,0.691389666666667,1.20436395833333,0.08644236886875,1.45299520833333,2.27802354166667,1.71225479166667,0.414507395833333,0.57179925,0.013693369375
"96",96,3.29984634262172,89.91708,-3.5827125,-3.6481625,-4.03536,0.176406020833333,18.976675,38.15685,338.554,1.15745,0.0277161279166667,0.300972760632133,0.181400325525898,0.182022479166667,0.300536099294669,0.00476452427083333,0.0206448014583333,0.000142413153541667,25.0888102083333,24.729838125,0.163563801445833,3.66317770833333,4.55483416666667,0.755595833333333,0.6789344375,1.186703125,0.0864994147145833,1.44733875,2.28449,1.70655583333333,0.414401520833333,0.571895916666667,0.01370259375
"97",97,1.8435775,90.32154,-3.61209,-3.6627,-3.9609075,0.16807575,18.022875,37.47535,337.898,1.6569775,0.0222604192291667,0.366052202844158,0.181302085750131,0.181882833333333,0.300537575975843,0.0035784400625,0.0169983812916667,0.000128708737104167,25.0634327083333,24.713324375,0.16372311994375,3.66065791666667,4.53857125,0.745124416666667,0.667922854166667,1.16922791666667,0.0865530057666667,1.438118125,2.29363729166667,1.6988925,0.414303083333333,0.571985229166667,0.013711668125
"98",98,2.05050092907156,90.21648,-3.63735,-3.69654,-4.0986275,0.159850020833333,17.247175,36.661025,337.23375,1.92625,0.0260631799791667,0.476678909854138,0.181191358482075,0.181756833333333,0.300540254411021,0.00569653344791667,0.01911493725,0.000126597188708333,25.041695625,24.6966989583333,0.1640081705625,3.65351229166667,4.52198375,0.734839375,0.659839520833333,1.15205833333333,0.0866040080020833,1.427825,2.30406166666667,1.69040104166667,0.414230979166667,0.572047145833333,0.0137217477083333
"99",99,3.09884649033939,90.54608,-3.6744425,-3.7374025,-4.081875,0.150110333333333,16.5123,35.795625,336.517,1.09549475,0.0249355183541667,0.307461580361306,0.181048310764968,0.181615291666667,0.30054255793493,0.00477861833333333,0.0183844390416667,0.0001289095314375,25.0174233333333,24.6798502083333,0.164248751660417,3.649735,4.50525770833333,0.724737666666667,0.650064604166667,1.13520395833333,0.0866519536416667,1.41950229166667,2.314148125,1.68212979166667,0.414142333333333,0.572125875,0.0137317914583333
"100",100,2.96136220102929,90.9029,-3.7010275,-3.77357,-4.08955,0.140650875,16.281675,34.9942,335.7795,1.06323825,0.0219576283333333,0.303325779418871,0.180962474503906,0.181484083333333,0.300543718112635,0.00324712577083333,0.016462394375,0.000144623800979167,24.99124875,24.6627316666667,0.1643867625125,3.64862354166667,4.48853,0.714812104166667,0.639089895833333,1.11856916666667,0.0866961248895833,1.41702479166667,2.32072291666667,1.67642583333333,0.414041520833333,0.572217479166667,0.0137408589583333
"101",101,3.35098033293084,91.19994,-3.7278425,-3.7849675,-4.1060225,0.1326166875,16.28305,34.352975,335.03175,0.863466,0.0212521059375,0.297890276347215,0.180866607013769,0.181367395833333,0.300544854237968,0.004089247475,0.0155299010416667,0.000134643020208333,24.9649510416667,24.645355,0.164517966589583,3.64789875,4.47189770833333,0.705077208333333,0.628229541666667,1.10214625,0.0867368080875,1.45978666666667,2.32466979166667,1.67265625,0.413941125,0.572308916666667,0.0137499120833333
"102",102,3.45158810365909,91.40826,-3.754205,-3.8239075,-4.125565,0.125375020833333,16.32,33.869,334.27825,0.79467925,0.0204454166666667,0.191579503955557,0.180775159319779,0.181250541666667,0.300545404173691,0.00349290020833333,0.0151326822916667,0.000144402437291667,24.9371495833333,24.627715,0.164580471608333,3.64957354166667,4.45559041666667,0.695538354166667,0.616471791666667,1.08593520833333,0.0867739902520833,1.495906875,2.32703979166667,1.67000104166667,0.4138315625,0.57241,0.0137584002083333
"103",103,2.97003590393717,91.4813,-3.77989,-3.83728,-4.16294,0.119543479166667,16.4302,33.505275,333.4935,0.9516625,0.0205584558333333,0.223390229811459,0.18068387128562,0.181139291666667,0.300545650566332,0.00396298295833333,0.0147170829166667,0.000146197705625,24.9094310416667,24.6098260416667,0.16461402379375,3.65133020833333,4.44015770833333,0.6861975625,0.605318166666667,1.069925625,0.0868075859541667,1.521831875,2.32847958333333,1.66802791666667,0.413723604166667,0.572509916666667,0.0137665264583333
"104",104,2.89772717606095,91.71598,-3.806565,-3.8802525,-4.1576725,0.113472333333333,16.424925,33.22155,332.6815,0.88216825,0.01920100375,0.21180088460364,0.180584830700673,0.181033041666667,0.30054597894403,0.00365680841666667,0.0138044947916667,0.000145579465625,24.8835139583333,24.5917160416667,0.164659188139583,3.65101208333333,4.42591645833333,0.677057125,0.595923041666667,1.054125625,0.0868378466520833,1.54326583333333,2.33036375,1.66575875,0.413629645833333,0.572595770833333,0.0137745547916667
"105",105,2.20403912943313,91.78974,-3.8294775,-3.8929275,-4.1975925,0.108584354166667,16.513925,32.995925,331.8615,1.20673,0.01826123375,0.274291167398571,0.180501874521002,0.1809329375,0.300546372184118,0.00341552297916667,0.013240806875,0.000147028433125,24.856974375,24.5733583333333,0.164723691766667,3.65179520833333,4.41247833333333,0.668114354166667,0.586418229166667,1.03848708333333,0.0868640674833333,1.56826020833333,2.331494375,1.66401416666667,0.4135323125,0.572684666666667,0.013782969375
"106",106,2.87637676250279,91.99969,-3.85306,-3.917945,-4.19007,0.103793770833333,16.656425,32.83945,331.069,0.82280525,0.0167482805208333,0.26840749054005,0.180417807764367,0.180838479166667,0.300547225179434,0.00322250775833333,0.0123666902083333,0.000138395313958333,24.8308816666667,24.5547591666667,0.164819484785417,3.65208833333333,4.39922708333333,0.659368916666667,0.577367708333333,1.02300541666667,0.08688651056875,1.58277791666667,2.33217875,1.66259833333333,0.4134393125,0.572768875,0.0137917670833333
"107",107,3.39795728923296,92.185932,-3.87633,-3.9408775,-4.1929775,0.0992663020833333,16.690725,32.715675,330.2945,0.62627425,0.0163391955208333,0.148548621226669,0.180338560710801,0.180744375,0.300547397953601,0.00303196542708333,0.0121163914375,0.000144999673333333,24.803175625,24.5358227083333,0.164843063975,3.6548275,4.385865625,0.650817333333333,0.567273541666667,1.007616875,0.0869042472166667,1.592099375,2.33259520833333,1.661336875,0.413336895833333,0.572863166666667,0.0138000029166667
"108",108,3.40680682007147,92.292108,-3.898365,-3.96572,-4.2174675,0.094987375,16.7308,32.6044,329.542,0.6116215,0.0157951720416667,0.145965141728635,0.180262542510482,0.180654875,0.300547107312379,0.002959511875,0.011664035,0.000147099024375,24.7751195833333,24.5165220833333,0.164820904527083,3.65819645833333,4.37258916666667,0.642453520833333,0.557013479166667,0.992269020833333,0.0869171552166667,1.59838125,2.33284333333333,1.660175625,0.413233479166667,0.572958666666667,0.013807758125
"109",109,2.5380591388781,92.28614,-3.9182475,-3.9837,-4.2750825,0.0910117791666667,16.835775,32.5077,328.81425,0.89081325,0.0150374910208333,0.226536858032881,0.18019007413052,0.180572125,0.300546982782531,0.0031811021875,0.010658995,0.000137288414583333,24.7480620833333,24.4969241666667,0.164836369825,3.65968854166667,4.35949979166667,0.6342745625,0.5477126875,0.977003041666667,0.0869256907125,1.60152541666667,2.333001875,1.65910083333333,0.4131386875,0.573045645833333,0.0138158589583333
"110",110,3.19188786926315,92.56898,-3.94053,-4.0132925,-4.25429,0.0868482041666667,16.954225,32.43395,328.10825,0.6393025,0.0144741729166667,0.213242591270931,0.180105441044857,0.180494354166667,0.300547397838328,0.0031588985,0.0106638348125,0.000129771438541667,24.7225104166667,24.4770883333333,0.164888118325,3.659099375,4.34661583333333,0.626274208333333,0.539443666666667,0.9618945,0.08693069278125,1.60290875,2.33311875,1.65809645833333,0.413055770833333,0.573119958333333,0.0138242575
"111",111,3.91076995361574,92.771598,-3.959595,-4.0323,-4.24581,0.0832332458333333,16.712225,32.34935,327.336,0.428217,0.01303851,0.0971341474773696,0.180043395843562,0.180413041666667,0.300547064461381,0.0020557748125,0.0102193608333333,0.000147128504791667,24.6933625,24.4569925,0.16486039681875,3.66578708333333,4.33500645833333,0.618440875,0.528537625,0.946969916666667,0.08693186530625,1.62157541666667,2.33458166666667,1.656098125,0.412948833333333,0.573218770833333,0.0138323004166667
"112",112,3.78903345694144,92.839262,-3.97848,-4.0514175,-4.276295,0.0797493770833333,16.009325,32.15475,326.588,0.45012375,0.0131714639583333,0.102022253172019,0.17998576888827,0.180336979166667,0.300546303261253,0.00250394441666667,0.010114198125,0.000146998068541667,24.6639658333333,24.4366016666667,0.16479167645625,3.673305,4.3242075,0.610765229166667,0.517647854166667,0.932163541666667,0.0869284827395833,1.61339270833333,2.339911875,1.65127958333333,0.412841354166667,0.573318791666667,0.0138398777083333
"113",113,4.11402007893117,93.04326,-3.99678,-4.0689,-4.27484,0.0764303,15.6121,31.862275,325.86675,0.36201425,0.0115691035416667,0.0836070324063146,0.179927842779337,0.180263979166667,0.30054539680964,0.002020704,0.00909119729166667,0.000142997007083333,24.6342010416667,24.4159289583333,0.164716151275,3.68133020833333,4.312875625,0.603237958333333,0.506614125,0.9174668125,0.0869207036895833,1.614388125,2.34381020833333,1.64746770833333,0.412732395833333,0.573420020833333,0.01384751125
"114",114,2.17811671295644,93.122228,-4.0120825,-4.079755,-4.293355,0.0734944270833333,15.498975,31.54795,325.115,0.7653535,0.0120986041666667,0.185205893870479,0.179875226066665,0.1801975,0.300544768087398,0.00252815110416667,0.00877504270833333,0.000145117063333333,24.605155625,24.3950170833333,0.164672150927083,3.68791145833333,4.30226770833333,0.595860333333333,0.4965504375,0.902915375,0.08690886839375,1.63298229166667,2.34620083333333,1.64474625,0.412629583333333,0.573515020833333,0.0138554422916667
"115",115,3.10750186203544,93.329446,-4.0300625,-4.0985025,-4.2963275,0.0704014916666667,15.497475,31.2804,324.33,0.48531675,0.0109305393333333,0.13104823573659,0.179809673933992,0.180135520833333,0.300544484425246,0.00232210263958333,0.00814578025,0.000130895915625,24.5768239583333,24.37390375,0.16465132123125,3.692655,4.29288604166667,0.588637291666667,0.487760833333333,0.8885501875,0.0868933811166667,1.65923145833333,2.34766875,1.64269520833333,0.4125330625,0.573603270833333,0.0138636291666667
"116",116,3.54139054751259,93.424758,-4.0459825,-4.115005,-4.3143975,0.06767210625,15.503425,31.055875,323.54925,0.40672175,0.0107490372916667,0.10054040945802,0.179758248723323,0.1800725625,0.300543772289982,0.001966764125,0.008237003125,0.000147424065625,24.5471104166667,24.3525533333333,0.1645871364875,3.702269375,4.28363979166667,0.581567895833333,0.477424520833333,0.874351375,0.0868737837791667,1.67849625,2.34856166666667,1.64101208333333,0.41242775,0.573700666666667,0.0138715354166667
"117",117,4.05360968446261,93.588068,-4.06137,-4.1312375,-4.3157075,0.0651437729166667,15.525,30.871125,322.794,0.3071745,0.01009413875,0.0802528649471096,0.179709649620495,0.1800125,0.30054283089188,0.001890985625,0.007694608125,0.000144778460625,24.517499375,24.3309939583333,0.164501317802083,3.712823125,4.27395770833333,0.574651416666667,0.466986520833333,0.860333270833333,0.0868503760375,1.689239375,2.34911708333333,1.63957041666667,0.412324270833333,0.573796583333333,0.0138791964583333
"118",118,3.7735711988304,93.728902,-4.0764925,-4.1460125,-4.32753,0.0626611125,15.552975,30.719525,322.0645,0.33768225,0.0102454465395833,0.0868072507109944,0.179658763485251,0.179954770833333,0.300541668804335,0.0021520745125,0.00768453641666667,0.0001443689849375,24.4881014583333,24.3092354166667,0.164408206975,3.7230375,4.26397729166667,0.567885958333333,0.456874395833333,0.8465095,0.08682316101875,1.69670375,2.349454375,1.63827875,0.412223166666667,0.573890104166667,0.0138867497916667
"119",119,3.47011524322328,93.889808,-4.0911325,-4.1665075,-4.33052,0.0602536270833333,15.580575,30.5961,321.359,0.3511395,0.00962523833333333,0.0811204878513229,0.179609361301475,0.179897208333333,0.300540648190144,0.00184351491666667,0.00747555666666667,0.00014921308125,24.4584089583333,24.2872691666667,0.164312783229167,3.73285625,4.25395520833333,0.5612711875,0.447030666666667,0.832846916666667,0.0867914464854167,1.69958333333333,2.34966270833333,1.637069375,0.412120958333333,0.573984604166667,0.0138943770833333
"120",120,3.56972911281393,94.041186,-4.10554,-4.1782725,-4.336415,0.0579739208333333,15.61135,30.4867,320.6735,0.31805875,0.009045565625,0.0783197146047404,0.179563342293418,0.179842416666667,0.300539580480384,0.00173753840625,0.00688319854166667,0.000147476555625,24.4283783333333,24.26503875,0.1642136964375,3.74322104166667,4.24407208333333,0.554806541666667,0.437119541666667,0.819297208333333,0.0867547075375,1.70018416666667,2.34979166666667,1.635903125,0.4120174375,0.574080395833333,0.0139020554166667
"121",121,2.06633370868924,94.336086,-4.1183475,-4.192235,-4.325585,0.0559701541666667,15.645625,30.3889,320.0075,0.47694525,0.0085085125,0.0883086995310481,0.179521341606899,0.179792354166667,0.300538533266292,0.00165116307291667,0.00646655604166667,0.000144917218958333,24.3989266666667,24.2425577083333,0.164115500795833,3.75165770833333,4.23438375,0.548488875,0.4280271875,0.805857854166667,0.08671292603125,1.69917875,2.34987104166667,1.634778125,0.411919645833333,0.5741708125,0.0139097122916667
"122",122,2.88969509656863,94.172686,-4.130785,-4.20421,-4.3658025,0.0540540395833333,15.678275,30.302075,319.35625,0.3840485,0.00819058895833333,0.0888220131044885,0.179480589084594,0.179745166666667,0.300537339843293,0.0016463521875,0.00618512958333333,0.000142826950625,24.3696520833333,24.2198410416667,0.164019863058333,3.758715,4.22490104166667,0.542342520833333,0.419549979166667,0.792551583333333,0.0866662200229167,1.69719645833333,2.349920625,1.63367375,0.411823791666667,0.574258729166667,0.013917425625
"123",123,3.39419666289625,94.347154,-4.1432475,-4.2184575,-4.36516,0.05216985625,15.691875,30.2237,318.715,0.29606225,0.00778370035416667,0.0641076970332435,0.179440806002184,0.179698458333333,0.300536188033781,0.00148681322916667,0.006069835,0.00014555014875,24.34005375,24.1969275,0.163912237302083,3.767216875,4.21563020833333,0.5363340625,0.410774083333333,0.779406375,0.0866144870645833,1.694585625,2.34995041666667,1.632571875,0.411727,0.5743479375,0.013925085625
"124",124,3.31572672206395,94.349446,-4.155885,-4.229455,-4.3904525,0.0503334791666667,15.7068,30.14995,318.0855,0.32702275,0.00841853583333333,0.0907964939185146,0.179398201480323,0.179652729166667,0.300535018851164,0.00195986655208333,0.0061724825,0.000145703924375,24.310544375,24.1738079166667,0.16380330281875,3.77595270833333,4.20657583333333,0.530442104166667,0.402118833333333,0.766423729166667,0.0865572771854167,1.6916325,2.34997020833333,1.63147479166667,0.4116314375,0.574435791666667,0.0139327333333333
"125",125,3.33629330814493,94.387674,-4.169215,-4.2437975,-4.41701,0.0532289604166667,15.726975,30.083125,317.4685,0.3266605,0.00712191920833333,0.0806781317113717,0.179583388153886,0.179611229166667,0.300533949034865,0.00208201939583333,0.00444030964583333,0.000118177409583333,24.28163625,24.150515,0.163702978464583,3.782181875,4.197715625,0.524668208333333,0.394436916666667,0.753618854166667,0.0864944706916667,1.68863333333333,2.34998020833333,1.63039166666667,0.411541020833333,0.574518416666667,0.0139404552083333
"126",126,2.78210830447146,93.419728,-4.0598375,-4.0830475,-4.362,0.0682522,15.717225,30.03785,316.96675,0.596053,0.0097627616875,0.0918363171085123,0.180322644680732,0.179604604166667,0.300532707186315,0.0082869473125,0.000150292354166667,0.000110348823375,24.25408625,24.1270639583333,0.163586753666667,3.78549166666667,4.18855458333333,0.519010520833333,0.387813875,0.741010083333333,0.0864259102354167,1.68729166666667,2.34999,1.629335625,0.411461583333333,0.574590708333333,0.0139477395833333
"127",127,2.56561570489623,93.269422,-4.0458525,-4.06524,-4.35819,0.125790645833333,15.730875,29.9982,316.48275,0.689194,0.00936162510625,0.0938109226106777,0.197743984196521,0.180110041666667,0.300537046883956,0.008619425375,0.00020614458125,8.37654235895833e-05,24.2266833333333,24.1034925,0.163479239127083,3.788405625,4.179129375,0.513465979166667,0.3815514375,0.72862375,0.0863512741083333,1.68761104166667,2.34999020833333,1.62828166666667,0.411383541666667,0.574661270833333,0.013955170625
"128",128,2.07606188019199,90.41662,-1.9856825,-2.188785,-3.3704825,0.370754229166667,15.9822,29.963125,315.95375,5.63417,0.063612050875,0.877430562741345,0.267988575617471,0.182886354166667,0.300561119824927,0.11741867725,-0.048815308,9.73391330833333e-05,24.2007579166667,24.07989625,0.16366992526875,3.7861475,4.16984708333333,0.508036958333333,0.377398229166667,0.716502791666667,0.0862710271354167,1.71497916666667,2.35,1.62726520833333,0.411314916666667,0.574719,0.0139660583333333
"129",129,1.87006573252397,90.46202,-1.923825,-2.127575,-3.313095,0.378029333333333,17.0573,30.0398,315.2415,6.0494725,0.0822185780208333,1.52046729226733,0.263290189743695,0.183412645833333,0.300572519410998,0.132194065,-0.0468937002083333,0.0001065596803125,24.17687625,24.0564679166667,0.164818397854167,3.78560833333333,4.16072604166667,0.5027416875,0.374728895833333,0.704637229166667,0.08619741915,1.76655166666667,2.35,1.62631770833333,0.411255520833333,0.5747554375,0.013989060625
"130",130,0.970556776906806,89.69972,-1.880595,-2.09457,-2.7497375,0.383154375,17.804975,30.282575,314.43925,7.84782,0.0577961896458333,1.35108884395567,0.260359466440857,0.183817375,0.300586482012806,0.119759143166667,-0.0583338937708333,9.80508444583333e-05,24.1535641666667,24.0329952083333,0.166268894022917,3.78952270833333,4.15182458333333,0.497576083333333,0.372171083333333,0.692955020833333,0.08613565603125,1.80948,2.35,1.625386875,0.411198541666667,0.57478525,0.0140162460416667
"131",131,2.30421039289116,90.5271,-1.844675,-2.0355375,-3.2230925,0.38783775,18.468675,30.622875,313.59275,5.065335,0.0807487947916667,1.1013937436999,0.257597240692895,0.1841873125,0.300598476964559,0.118392293875,-0.0365654417916667,9.8564896225e-05,24.1303420833333,24.009299375,0.167517227435417,3.796746875,4.14317083333333,0.492515854166667,0.369574020833333,0.681436166666667,0.0860843586895833,1.84375791666667,2.35,1.62445208333333,0.411145166666667,0.574813958333333,0.01404093625
"132",132,1.50860034360464,90.34624,-1.820365,-2.00883,-2.9787975,0.3914255625,18.980175,31.0066,312.7155,6.699025,0.0719593635,1.47369972764227,0.254559805139103,0.1844834375,0.300609276333161,0.118879769083333,-0.0450446793333333,9.95857035416667e-05,24.1054727083333,23.985420625,0.168663715779167,3.80781520833333,4.13476895833333,0.487558625,0.3663851875,0.670073916666667,0.0860421933270833,1.87135083333333,2.35,1.623475625,0.411080416666667,0.574855333333333,0.0140644029166667
"133",133,2.23644342804444,90.63678,-1.79356,-1.976735,-3.269365,0.395114625,19.59965,31.474375,311.8255,5.3032225,0.0801011712916667,1.3297843942254,0.25151326349171,0.184786520833333,0.300622472711283,0.114690058375,-0.0328209531458333,8.9543960875e-05,24.0827014583333,23.9614891666667,0.17004805208125,3.81798833333333,4.12661354166667,0.482717354166667,0.363821395833333,0.658895604166667,0.0860084691375,1.89513604166667,2.35,1.62254645833333,0.4110301875,0.574878875,0.0140908414583333
"134",134,1.8553633606719,90.71538,-1.7747825,-1.955045,-3.343105,0.397733958333333,20.216175,31.9848,310.93425,6.6676125,0.0665987526875,1.2899579295274,0.248862571143812,0.185028270833333,0.300635164737477,0.0966795084583333,-0.0271168906875,8.41780854375e-05,24.0596141666667,23.9374045833333,0.171394471066667,3.829721875,4.11873354166667,0.477982291666667,0.361101958333333,0.6478785625,0.0859814760479167,1.91222541666667,2.35,1.6216075,0.4109785625,0.574904604166667,0.014116831875
"135",135,2.5517733673582,90.7075,-1.7639325,-1.936235,-3.3003225,0.399625229166667,20.075975,32.485825,310.0855,4.6334425,0.0719044988958333,0.833090988556042,0.246932007578099,0.185210833333333,0.300643184013643,0.0965596778333333,-0.0234023204791667,8.32087822083333e-05,24.0367191666667,23.9130258333333,0.17222657835625,3.84100416666667,4.11114104166667,0.473345895833333,0.358403208333333,0.637004729166667,0.0859601956666667,1.92119020833333,2.35,1.62065458333333,0.410932958333333,0.574930770833333,0.0141362877083333
"136",136,2.67720106596479,90.6336,-1.7556125,-1.921105,-3.1484975,0.4014915625,20.2085,32.910925,309.26,4.166525,0.07221951175,0.862583040224105,0.244426499667857,0.185383666666667,0.300649333288408,0.094527307875,-0.0217883966458333,8.26799038958333e-05,24.0115225,23.888403125,0.172897116975,3.85482229166667,4.10386583333333,0.468802895833333,0.3548813125,0.626229458333333,0.0859430980458333,1.93178916666667,2.35,1.61964604166667,0.410872270833333,0.574973833333333,0.01415389875
